num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
91,32,1024,0,0,0,0,5,100,1,0.000000,0.85172414,0.85318458,0.25390625,741,125,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
91,32,1024,0,0,0,0,5,100,1,0.000000,0.97931034,0.98390805,0.26093750,852,14,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
91,32,1024,0,0,0,0,5,100,1,0.000000,0.90660920,0.91011156,0.38740234,3155,309,0,3480,"model=mine,scope=overall,phase=test"
101,32,1024,0,0,0,0,5,100,1,0.000000,0.97356322,0.97786342,0.19101562,847,19,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
101,32,1024,0,0,0,0,5,100,1,0.000000,0.83333333,0.83682218,0.71210938,725,141,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
101,32,1024,0,0,0,0,5,100,1,0.000000,0.84137931,0.84265044,0.22304688,732,134,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
101,32,1024,0,0,0,0,5,100,1,0.000000,0.97816092,0.98259635,0.23867188,851,15,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
101,32,1024,0,0,0,0,5,100,1,0.000000,0.90660920,0.90998310,0.34121094,3155,309,0,3480,"model=mine,scope=overall,phase=test"
111,32,1024,0,0,0,0,5,100,1,0.000000,0.97816092,0.98256930,0.16640625,851,15,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
111,32,1024,0,0,0,0,5,100,1,0.000000,0.82413793,0.82803245,0.73828125,717,149,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
111,32,1024,0,0,0,0,5,100,1,0.000000,0.85287356,0.85444219,0.16562500,742,124,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
111,32,1024,0,0,0,0,5,100,1,0.000000,0.98505747,0.98965517,0.24843750,857,9,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
111,32,1024,0,0,0,0,5,100,1,0.000000,0.91005747,0.91367478,0.32968750,3167,297,0,3480,"model=mine,scope=overall,phase=test"
121,32,1024,0,0,0,0,5,100,1,0.000000,0.98045977,0.98489520,0.13398437,853,13,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
121,32,1024,0,0,0,0,5,100,1,0.000000,0.80804598,0.81145368,0.66875000,703,163,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
121,32,1024,0,0,0,0,5,100,1,0.000000,0.83333333,0.83468560,0.18281250,725,141,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
121,32,1024,0,0,0,0,5,100,1,0.000000,0.98275862,0.98727519,0.19843750,855,11,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
121,32,1024,0,0,0,0,5,100,1,0.000000,0.90114943,0.90457742,0.29599609,3136,328,0,3480,"model=mine,scope=overall,phase=test"
131,32,1024,0,0,0,0,5,100,1,0.000000,0.98390805,0.98850575,0.17031250,856,10,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
131,32,1024,0,0,0,0,5,100,1,0.000000,0.81609195,0.81925625,0.68203125,710,156,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
