num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
131,32,1024,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.17031250,173,1,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
131,32,1024,0,1,0,0,5,100,1,0.000000,0.92959770,0.92995798,0.27158203,647,48,1,696,"model=mine,scope=overall,phase=test"
141,32,1024,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.11757813,173,1,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
141,32,1024,0,1,0,0,5,100,1,0.000000,0.87931034,0.88000000,0.59960938,153,20,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
141,32,1024,0,1,0,0,5,100,1,0.000000,0.89080460,0.89142857,0.19023438,155,19,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
141,32,1024,0,1,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.17109375,174,0,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
141,32,1024,0,1,0,0,5,100,1,0.000000,0.94109195,0.94142857,0.26962891,655,40,1,696,"model=mine,scope=overall,phase=test"
151,32,1024,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.11210937,173,1,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
151,32,1024,0,1,0,0,5,100,1,0.000000,0.93103448,0.93142857,0.60546875,162,11,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
151,32,1024,0,1,0,0,5,100,1,0.000000,0.91954023,0.92000000,0.19257812,160,13,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
151,32,1024,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.16132812,173,1,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
151,32,1024,0,1,0,0,5,100,1,0.000000,0.95977011,0.96000000,0.26787109,668,26,2,696,"model=mine,scope=overall,phase=test"
21,32,2048,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.15253906,172,2,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
21,32,2048,0,1,0,0,5,100,1,0.000000,0.63218391,0.62857143,0.58398438,110,63,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
