num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,ga_mutation_rate,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.81986143,0.81975408,0.35742188,355,78,0,433,"model=mine,scope=dataset,dataset=3,phase=postopt-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.79310345,0.79310345,0.35742188,230,60,0,290,"model=mine,scope=dataset,dataset=3,phase=postopt-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.63741339,0.63829190,0.50820312,0,0,0,0,"model=mine,scope=overall,phase=uniform-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.68189655,0.68189655,0.50820312,0,0,0,0,"model=mine,scope=overall,phase=uniform-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.67494226,0.67578188,0.47031250,0,0,0,0,"model=mine,scope=overall,phase=uniform-ga-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.69137931,0.69137931,0.47031250,0,0,0,0,"model=mine,scope=overall,phase=uniform-ga-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.73614319,0.73639401,0.49941406,0,0,0,0,"model=mine,scope=overall,phase=preopt-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.79310345,0.79310345,0.49941406,0,0,0,0,"model=mine,scope=overall,phase=preopt-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.78706897,0.78706897,0.46962891,913,247,0,1160,"model=mine,scope=overall,phase=postopt-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.76674365,0.76698075,0.46962891,0,0,0,0,"model=mine,scope=overall,phase=postopt-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.85219400,0.85271318,0.26640625,369,63,1,433,"model=mine,scope=dataset,dataset=0,phase=uniform-validation"
