binning_mode,mode_name,num_levels,vector_dimension,dataset,uniform_validation,uniform_test,advanced_validation,advanced_test
0,uniform,55,3072,0,0.80369515,0.9862069,0.80369515,0.9862069
0,uniform,55,3072,1,0.90300231,0.70344828,0.90300231,0.70344828
0,uniform,55,3072,2,0.80600462,0.85172414,0.80600462,0.85172414
0,uniform,55,3072,3,0.99076212,0.97931034,0.99076212,0.97931034
0,uniform,55,4096,0,0.85450346,0.9862069,0.85450346,0.9862069
0,uniform,55,4096,1,0.91685912,0.72413793,0.91685912,0.72413793
0,uniform,55,4096,2,0.80369515,0.84482759,0.80369515,0.84482759
0,uniform,55,4096,3,0.99076212,0.98275862,0.99076212,0.98275862
0,uniform,55,5120,0,0.87066975,0.9862069,0.87066975,0.9862069
0,uniform,55,5120,1,0.91454965,0.65517241,0.91454965,0.65517241
0,uniform,55,5120,2,0.78290993,0.85172414,0.78290993,0.85172414
0,uniform,55,5120,3,0.99307159,0.97586207,0.99307159,0.97586207
0,uniform,55,6144,0,0.87759815,0.98275862,0.87759815,0.98275862
0,uniform,55,6144,1,0.91916859,0.67586207,0.91916859,0.67586207
0,uniform,55,6144,2,0.78752887,0.85172414,0.78752887,0.85172414
0,uniform,55,6144,3,0.99076212,0.98275862,0.99076212,0.98275862
0,uniform,55,7168,0,0.88452656,0.9862069,0.88452656,0.9862069
0,uniform,55,7168,1,0.90762125,0.70689655,0.90762125,0.70689655
0,uniform,55,7168,2,0.79214781,0.84827586,0.79214781,0.84827586
0,uniform,55,7168,3,0.99076212,0.98275862,0.99076212,0.98275862
0,uniform,55,8192,0,0.88683603,0.98965517,0.88683603,0.98965517
0,uniform,55,8192,1,0.88221709,0.75517241,0.88221709,0.75517241
0,uniform,55,8192,2,0.78060046,0.85172414,0.78060046,0.85172414
0,uniform,55,8192,3,0.99307159,0.98275862,0.99307159,0.98275862
0,uniform,60,512,0,0.85450346,0.9862069,0.85450346,0.9862069
0,uniform,60,512,1,0.80831409,0.75517241,0.80831409,0.75517241
0,uniform,60,512,2,0.76674365,0.83793103,0.76674365,0.83793103
0,uniform,60,512,3,0.98383372,0.97241379,0.98383372,0.97241379
0,uniform,60,1024,0,0.8591224,0.9862069,0.8591224,0.9862069
0,uniform,60,1024,1,0.90762125,0.75517241,0.90762125,0.75517241
0,uniform,60,1024,2,0.76212471,0.85172414,0.76212471,0.85172414
0,uniform,60,1024,3,0.99538106,0.96551724,0.99538106,0.96551724
0,uniform,60,1536,0,0.90069284,0.9862069,0.90069284,0.9862069
0,uniform,60,1536,1,0.90531178,0.77241379,0.90531178,0.77241379
0,uniform,60,1536,2,0.81062356,0.85517241,0.81062356,0.85517241
0,uniform,60,1536,3,0.99538106,0.97241379,0.99538106,0.97241379
0,uniform,60,2048,0,0.88683603,0.98965517,0.88683603,0.98965517
0,uniform,60,2048,1,0.93533487,0.76896552,0.93533487,0.76896552
0,uniform,60,2048,2,0.81062356,0.85517241,0.81062356,0.85517241
0,uniform,60,2048,3,0.99307159,0.9862069,0.99307159,0.9862069
0,uniform,60,3072,0,0.83371824,0.9862069,0.83371824,0.9862069
0,uniform,60,3072,1,0.91224018,0.75862069,0.91224018,0.75862069
0,uniform,60,3072,2,0.79907621,0.85172414,0.79907621,0.85172414
0,uniform,60,3072,3,0.99538106,0.98275862,0.99538106,0.98275862
0,uniform,60,4096,0,0.84757506,0.9862069,0.84757506,0.9862069
0,uniform,60,4096,1,0.96535797,0.75862069,0.96535797,0.75862069
0,uniform,60,4096,2,0.79907621,0.85517241,0.79907621,0.85517241
0,uniform,60,4096,3,0.99538106,0.98275862,0.99538106,0.98275862
0,uniform,60,5120,0,0.87297921,0.98965517,0.87297921,0.98965517
0,uniform,60,5120,1,0.96535797,0.73448276,0.96535797,0.73448276
0,uniform,60,5120,2,0.7852194,0.85862069,0.7852194,0.85862069
0,uniform,60,5120,3,0.99769053,0.98275862,0.99769053,0.98275862
0,uniform,60,6144,0,0.89145497,0.98275862,0.89145497,0.98275862
0,uniform,60,6144,1,0.96073903,0.75172414,0.96073903,0.75172414
0,uniform,60,6144,2,0.78060046,0.85172414,0.78060046,0.85172414
0,uniform,60,6144,3,0.99538106,0.9862069,0.99538106,0.9862069
0,uniform,60,7168,0,0.88221709,0.98275862,0.88221709,0.98275862
0,uniform,60,7168,1,0.92840647,0.75172414,0.92840647,0.75172414
0,uniform,60,7168,2,0.79445727,0.84827586,0.79445727,0.84827586
0,uniform,60,7168,3,0.99769053,0.97931034,0.99769053,0.97931034
0,uniform,60,8192,0,0.87990762,0.99310345,0.87990762,0.99310345
0,uniform,60,8192,1,0.95842956,0.78965517,0.95842956,0.78965517
0,uniform,60,8192,2,0.77136259,0.86206897,0.77136259,0.86206897
0,uniform,60,8192,3,0.99769053,0.9862069,0.99769053,0.9862069
0,uniform,65,512,0,0.84988453,0.97931034,0.84988453,0.97931034
0,uniform,65,512,1,0.73903002,0.67586207,0.73903002,0.67586207
0,uniform,65,512,2,0.75981524,0.82758621,0.75981524,0.82758621
0,uniform,65,512,3,0.99769053,1.0,0.99769053,1.0
0,uniform,65,1024,0,0.852194,0.9862069,0.852194,0.9862069
0,uniform,65,1024,1,0.85681293,0.69655172,0.85681293,0.69655172
0,uniform,65,1024,2,0.75981524,0.85172414,0.75981524,0.85172414
0,uniform,65,1024,3,0.99307159,0.98965517,0.99307159,0.98965517
0,uniform,65,1536,0,0.8891455,0.9862069,0.8891455,0.9862069
0,uniform,65,1536,1,0.91916859,0.6862069,0.91916859,0.6862069
0,uniform,65,1536,2,0.81755196,0.85172414,0.81755196,0.85172414
0,uniform,65,1536,3,0.99076212,0.99655172,0.99076212,0.99655172
0,uniform,65,2048,0,0.87297921,0.9862069,0.87297921,0.9862069
0,uniform,65,2048,1,0.87066975,0.74482759,0.87066975,0.74482759
0,uniform,65,2048,2,0.80600462,0.85172414,0.80600462,0.85172414
0,uniform,65,2048,3,0.99307159,0.99310345,0.99307159,0.99310345
0,uniform,65,3072,0,0.8591224,0.9862069,0.8591224,0.9862069
0,uniform,65,3072,1,0.91224018,0.7137931,0.91224018,0.7137931
0,uniform,65,3072,2,0.80600462,0.85172414,0.80600462,0.85172414
0,uniform,65,3072,3,0.99538106,1.0,0.99538106,1.0
0,uniform,65,4096,0,0.8591224,0.9862069,0.8591224,0.9862069
0,uniform,65,4096,1,0.91685912,0.7137931,0.91685912,0.7137931
0,uniform,65,4096,2,0.79445727,0.85172414,0.79445727,0.85172414
0,uniform,65,4096,3,0.99076212,0.99655172,0.99076212,0.99655172
0,uniform,65,5120,0,0.8891455,0.9862069,0.8891455,0.9862069
0,uniform,65,5120,1,0.88683603,0.6,0.88683603,0.6
0,uniform,65,5120,2,0.78060046,0.85172414,0.78060046,0.85172414
0,uniform,65,5120,3,0.99769053,0.99655172,0.99769053,0.99655172
0,uniform,65,6144,0,0.88452656,0.9862069,0.88452656,0.9862069
0,uniform,65,6144,1,0.91454965,0.71724138,0.91454965,0.71724138
0,uniform,65,6144,2,0.7852194,0.85172414,0.7852194,0.85172414
0,uniform,65,6144,3,0.99769053,0.99655172,0.99769053,0.99655172
0,uniform,65,7168,0,0.89145497,0.98275862,0.89145497,0.98275862
0,uniform,65,7168,1,0.90993072,0.70689655,0.90993072,0.70689655
0,uniform,65,7168,2,0.79214781,0.84827586,0.79214781,0.84827586
0,uniform,65,7168,3,0.99538106,0.99655172,0.99538106,0.99655172
0,uniform,65,8192,0,0.88683603,0.9862069,0.88683603,0.9862069
0,uniform,65,8192,1,0.93533487,0.72068966,0.93533487,0.72068966
0,uniform,65,8192,2,0.78290993,0.85172414,0.78290993,0.85172414
0,uniform,65,8192,3,0.99538106,0.99655172,0.99538106,0.99655172
0,uniform,70,512,0,0.84526559,0.97586207,0.84526559,0.97586207
0,uniform,70,512,1,0.9630485,0.75517241,0.9630485,0.75517241
0,uniform,70,512,2,0.75057737,0.82068966,0.75057737,0.82068966
0,uniform,70,512,3,0.98383372,0.98275862,0.98383372,0.98275862
0,uniform,70,1024,0,0.852194,0.9862069,0.852194,0.9862069
0,uniform,70,1024,1,0.94688222,0.70689655,0.94688222,0.70689655
0,uniform,70,1024,2,0.7551963,0.84482759,0.7551963,0.84482759
0,uniform,70,1024,3,0.99769053,0.99310345,0.99769053,0.99310345
0,uniform,70,1536,0,0.89376443,0.9862069,0.89376443,0.9862069
0,uniform,70,1536,1,0.95842956,0.74482759,0.95842956,0.74482759
0,uniform,70,1536,2,0.81062356,0.84827586,0.81062356,0.84827586
0,uniform,70,1536,3,0.99076212,0.99655172,0.99076212,0.99655172
0,uniform,70,2048,0,0.87990762,0.9862069,0.87990762,0.9862069
0,uniform,70,2048,1,0.92378753,0.71034483,0.92378753,0.71034483
0,uniform,70,2048,2,0.80831409,0.84482759,0.80831409,0.84482759
0,uniform,70,2048,3,0.99076212,0.99655172,0.99076212,0.99655172
0,uniform,70,3072,0,0.84064665,0.98965517,0.84064665,0.98965517
0,uniform,70,3072,1,0.92378753,0.67241379,0.92378753,0.67241379
0,uniform,70,3072,2,0.80600462,0.85172414,0.80600462,0.85172414
0,uniform,70,3072,3,0.99769053,0.99655172,0.99769053,0.99655172
0,uniform,70,4096,0,0.85450346,0.9862069,0.85450346,0.9862069
0,uniform,70,4096,1,0.92147806,0.62068966,0.92147806,0.62068966
0,uniform,70,4096,2,0.79676674,0.84482759,0.79676674,0.84482759
0,uniform,70,4096,3,0.99307159,0.99655172,0.99307159,0.99655172
0,uniform,70,5120,0,0.88683603,0.98965517,0.88683603,0.98965517
0,uniform,70,5120,1,0.92840647,0.57586207,0.92840647,0.57586207
0,uniform,70,5120,2,0.77598152,0.85172414,0.77598152,0.85172414
0,uniform,70,5120,3,0.99769053,0.99655172,0.99769053,0.99655172
0,uniform,70,6144,0,0.8891455,0.98275862,0.8891455,0.98275862
0,uniform,70,6144,1,0.90531178,0.58275862,0.90531178,0.58275862
0,uniform,70,6144,2,0.78060046,0.85172414,0.78060046,0.85172414
0,uniform,70,6144,3,0.99538106,0.99655172,0.99538106,0.99655172
0,uniform,70,7168,0,0.8891455,0.9862069,0.8891455,0.9862069
0,uniform,70,7168,1,0.94919169,0.6137931,0.94919169,0.6137931
0,uniform,70,7168,2,0.79214781,0.84827586,0.79214781,0.84827586
0,uniform,70,7168,3,0.99538106,0.99655172,0.99538106,0.99655172
0,uniform,70,8192,0,0.88683603,0.99310345,0.88683603,0.99310345
0,uniform,70,8192,1,0.95381062,0.73103448,0.95381062,0.73103448
0,uniform,70,8192,2,0.78290993,0.85172414,0.78290993,0.85172414
0,uniform,70,8192,3,0.99538106,0.99655172,0.99538106,0.99655172
0,uniform,75,512,0,0.85450346,0.9862069,0.85450346,0.9862069
0,uniform,75,512,1,0.97921478,0.82068966,0.97921478,0.82068966
0,uniform,75,512,2,0.77367206,0.84137931,0.77367206,0.84137931
0,uniform,75,512,3,0.98614319,0.9862069,0.98614319,0.9862069
0,uniform,75,1024,0,0.84526559,0.98965517,0.84526559,0.98965517
0,uniform,75,1024,1,0.97228637,0.77241379,0.97228637,0.77241379
0,uniform,75,1024,2,0.77136259,0.84482759,0.77136259,0.84482759
0,uniform,75,1024,3,0.98845266,0.99310345,0.98845266,0.99310345
0,uniform,75,1536,0,0.8960739,0.9862069,0.8960739,0.9862069
0,uniform,75,1536,1,0.94457275,0.75517241,0.94457275,0.75517241
0,uniform,75,1536,2,0.81062356,0.84482759,0.81062356,0.84482759
0,uniform,75,1536,3,0.98845266,0.99655172,0.98845266,0.99655172
0,uniform,75,2048,0,0.86605081,0.98275862,0.86605081,0.98275862
0,uniform,75,2048,1,0.9330254,0.71724138,0.9330254,0.71724138
0,uniform,75,2048,2,0.81293303,0.85517241,0.81293303,0.85517241
0,uniform,75,2048,3,0.98152425,0.99655172,0.98152425,0.99655172
0,uniform,75,3072,0,0.84526559,0.9862069,0.84526559,0.9862069
0,uniform,75,3072,1,0.92147806,0.72068966,0.92147806,0.72068966
0,uniform,75,3072,2,0.80831409,0.85172414,0.80831409,0.85172414
0,uniform,75,3072,3,0.99538106,0.99655172,0.99538106,0.99655172
0,uniform,75,4096,0,0.87528868,0.9862069,0.87528868,0.9862069
0,uniform,75,4096,1,0.92840647,0.70344828,0.92840647,0.70344828
0,uniform,75,4096,2,0.78983834,0.85172414,0.78983834,0.85172414
0,uniform,75,4096,3,0.98614319,0.99655172,0.98614319,0.99655172
0,uniform,75,5120,0,0.87990762,0.9862069,0.87990762,0.9862069
0,uniform,75,5120,1,0.92378753,0.69655172,0.92378753,0.69655172
0,uniform,75,5120,2,0.77829099,0.85172414,0.77829099,0.85172414
0,uniform,75,5120,3,0.99538106,0.99655172,0.99538106,0.99655172
0,uniform,75,6144,0,0.8891455,0.98275862,0.8891455,0.98275862
0,uniform,75,6144,1,0.926097,0.65862069,0.926097,0.65862069
0,uniform,75,6144,2,0.77367206,0.84482759,0.77367206,0.84482759
0,uniform,75,6144,3,0.99538106,0.99655172,0.99538106,0.99655172
0,uniform,75,7168,0,0.88221709,0.9862069,0.88221709,0.9862069
0,uniform,75,7168,1,0.94457275,0.71724138,0.94457275,0.71724138
0,uniform,75,7168,2,0.79907621,0.85172414,0.79907621,0.85172414
0,uniform,75,7168,3,0.98152425,0.99655172,0.98152425,0.99655172
0,uniform,75,8192,0,0.88452656,0.98965517,0.88452656,0.98965517
0,uniform,75,8192,1,0.94688222,0.72068966,0.94688222,0.72068966
0,uniform,75,8192,2,0.77598152,0.85172414,0.77598152,0.85172414
0,uniform,75,8192,3,0.98845266,0.99655172,0.98845266,0.99655172
0,uniform,80,512,0,0.84526559,0.97586207,0.84526559,0.97586207
0,uniform,80,512,1,0.90069284,0.80344828,0.90069284,0.80344828
0,uniform,80,512,2,0.77136259,0.82068966,0.77136259,0.82068966
0,uniform,80,512,3,0.99307159,0.99655172,0.99307159,0.99655172
0,uniform,80,1024,0,0.83833718,0.9862069,0.83833718,0.9862069
0,uniform,80,1024,1,0.96766744,0.72758621,0.96766744,0.72758621
0,uniform,80,1024,2,0.76674365,0.85172414,0.76674365,0.85172414
0,uniform,80,1024,3,0.99307159,0.99655172,0.99307159,0.99655172
0,uniform,80,1536,0,0.8960739,0.9862069,0.8960739,0.9862069
0,uniform,80,1536,1,0.97459584,0.74827586,0.97459584,0.74827586
0,uniform,80,1536,2,0.79676674,0.84482759,0.79676674,0.84482759
0,uniform,80,1536,3,0.99076212,0.98965517,0.99076212,0.98965517
0,uniform,80,2048,0,0.87990762,0.9862069,0.87990762,0.9862069
0,uniform,80,2048,1,0.89376443,0.67586207,0.89376443,0.67586207
0,uniform,80,2048,2,0.79445727,0.84827586,0.79445727,0.84827586
0,uniform,80,2048,3,0.99538106,0.99655172,0.99538106,0.99655172
0,uniform,80,3072,0,0.83371824,0.9862069,0.83371824,0.9862069
0,uniform,80,3072,1,0.926097,0.70689655,0.926097,0.70689655
0,uniform,80,3072,2,0.80831409,0.85172414,0.80831409,0.85172414
0,uniform,80,3072,3,0.99769053,0.99655172,0.99769053,0.99655172
0,uniform,80,4096,0,0.85450346,0.9862069,0.85450346,0.9862069
0,uniform,80,4096,1,0.92840647,0.7137931,0.92840647,0.7137931
0,uniform,80,4096,2,0.79214781,0.84827586,0.79214781,0.84827586
0,uniform,80,4096,3,0.99307159,0.99655172,0.99307159,0.99655172
0,uniform,80,5120,0,0.88221709,0.98965517,0.88221709,0.98965517
0,uniform,80,5120,1,0.92378753,0.68965517,0.92378753,0.68965517
0,uniform,80,5120,2,0.78060046,0.85172414,0.78060046,0.85172414
0,uniform,80,5120,3,0.99769053,0.99310345,0.99769053,0.99310345
0,uniform,80,6144,0,0.88452656,0.98275862,0.88452656,0.98275862
0,uniform,80,6144,1,0.926097,0.65517241,0.926097,0.65517241
0,uniform,80,6144,2,0.77829099,0.85172414,0.77829099,0.85172414
0,uniform,80,6144,3,0.99769053,0.99655172,0.99769053,0.99655172
0,uniform,80,7168,0,0.87990762,0.9862069,0.87990762,0.9862069
0,uniform,80,7168,1,0.9630485,0.6862069,0.9630485,0.6862069
0,uniform,80,7168,2,0.79676674,0.84827586,0.79676674,0.84827586
0,uniform,80,7168,3,0.99307159,0.99655172,0.99307159,0.99655172
0,uniform,80,8192,0,0.88452656,0.99310345,0.88452656,0.99310345
0,uniform,80,8192,1,0.97690531,0.75517241,0.97690531,0.75517241
0,uniform,80,8192,2,0.7852194,0.85172414,0.7852194,0.85172414
0,uniform,80,8192,3,0.99769053,0.99655172,0.99769053,0.99655172
0,uniform,85,512,0,0.87066975,0.98275862,0.87066975,0.98275862
0,uniform,85,512,1,0.8891455,0.63793103,0.8891455,0.63793103
0,uniform,85,512,2,0.78752887,0.83103448,0.78752887,0.83103448
0,uniform,85,512,3,0.98152425,0.98275862,0.98152425,0.98275862
0,uniform,85,1024,0,0.80600462,0.9862069,0.80600462,0.9862069
0,uniform,85,1024,1,0.9630485,0.72068966,0.9630485,0.72068966
0,uniform,85,1024,2,0.7551963,0.84482759,0.7551963,0.84482759
0,uniform,85,1024,3,0.98614319,0.99310345,0.98614319,0.99310345
0,uniform,85,1536,0,0.8960739,0.9862069,0.8960739,0.9862069
0,uniform,85,1536,1,0.99538106,0.84827586,0.99538106,0.84827586
0,uniform,85,1536,2,0.80369515,0.84482759,0.80369515,0.84482759
0,uniform,85,1536,3,0.98845266,0.99310345,0.98845266,0.99310345
0,uniform,85,2048,0,0.87759815,0.9862069,0.87759815,0.9862069
0,uniform,85,2048,1,0.87528868,0.75517241,0.87528868,0.75517241
0,uniform,85,2048,2,0.80600462,0.85172414,0.80600462,0.85172414
0,uniform,85,2048,3,0.98614319,0.98965517,0.98614319,0.98965517
0,uniform,85,3072,0,0.83833718,0.98965517,0.83833718,0.98965517
0,uniform,85,3072,1,0.98614319,0.79655172,0.98614319,0.79655172
0,uniform,85,3072,2,0.80831409,0.85172414,0.80831409,0.85172414
0,uniform,85,3072,3,0.99076212,0.99655172,0.99076212,0.99655172
0,uniform,85,4096,0,0.85681293,0.9862069,0.85681293,0.9862069
0,uniform,85,4096,1,0.95381062,0.65172414,0.95381062,0.65172414
0,uniform,85,4096,2,0.79907621,0.85172414,0.79907621,0.85172414
0,uniform,85,4096,3,0.98152425,0.98965517,0.98152425,0.98965517
0,uniform,85,5120,0,0.87297921,0.9862069,0.87297921,0.9862069
0,uniform,85,5120,1,0.99076212,0.75172414,0.99076212,0.75172414
0,uniform,85,5120,2,0.77598152,0.85172414,0.77598152,0.85172414
0,uniform,85,5120,3,0.99538106,0.99655172,0.99538106,0.99655172
0,uniform,85,6144,0,0.87990762,0.9862069,0.87990762,0.9862069
0,uniform,85,6144,1,0.93995381,0.62068966,0.93995381,0.62068966
0,uniform,85,6144,2,0.78290993,0.85172414,0.78290993,0.85172414
0,uniform,85,6144,3,0.98845266,0.99655172,0.98845266,0.99655172
0,uniform,85,7168,0,0.87990762,0.9862069,0.87990762,0.9862069
0,uniform,85,7168,1,0.95842956,0.7,0.95842956,0.7
0,uniform,85,7168,2,0.79445727,0.84482759,0.79445727,0.84482759
0,uniform,85,7168,3,0.98614319,0.99655172,0.98614319,0.99655172
0,uniform,85,8192,0,0.88221709,0.9862069,0.88221709,0.9862069
0,uniform,85,8192,1,0.97690531,0.72758621,0.97690531,0.72758621
0,uniform,85,8192,2,0.78290993,0.85172414,0.78290993,0.85172414
0,uniform,85,8192,3,0.99076212,0.99655172,0.99076212,0.99655172
0,uniform,90,512,0,0.83371824,0.97931034,0.83371824,0.97931034
0,uniform,90,512,1,0.95842956,0.84827586,0.95842956,0.84827586
0,uniform,90,512,2,0.75288684,0.82068966,0.75288684,0.82068966
0,uniform,90,512,3,0.97921478,0.99310345,0.97921478,0.99310345
0,uniform,90,1024,0,0.83371824,0.9862069,0.83371824,0.9862069
0,uniform,90,1024,1,0.99538106,0.75862069,0.99538106,0.75862069
0,uniform,90,1024,2,0.75750577,0.84827586,0.75750577,0.84827586
0,uniform,90,1024,3,0.97459584,0.9862069,0.97459584,0.9862069
0,uniform,90,1536,0,0.89376443,0.9862069,0.89376443,0.9862069
0,uniform,90,1536,1,0.99307159,0.89310345,0.99307159,0.89310345
0,uniform,90,1536,2,0.80831409,0.84827586,0.80831409,0.84827586
0,uniform,90,1536,3,0.96766744,0.98275862,0.96766744,0.98275862
0,uniform,90,2048,0,0.87759815,0.98965517,0.87759815,0.98965517
0,uniform,90,2048,1,0.97228637,0.85172414,0.97228637,0.85172414
0,uniform,90,2048,2,0.80138568,0.84827586,0.80138568,0.84827586
0,uniform,90,2048,3,0.98614319,0.9862069,0.98614319,0.9862069
0,uniform,90,3072,0,0.83833718,0.9862069,0.83833718,0.9862069
0,uniform,90,3072,1,0.99307159,0.9137931,0.99307159,0.9137931
0,uniform,90,3072,2,0.80369515,0.84827586,0.80369515,0.84827586
0,uniform,90,3072,3,0.97921478,0.98965517,0.97921478,0.98965517
0,uniform,90,4096,0,0.85681293,0.9862069,0.85681293,0.9862069
0,uniform,90,4096,1,0.98845266,0.85862069,0.98845266,0.85862069
0,uniform,90,4096,2,0.79676674,0.85172414,0.79676674,0.85172414
0,uniform,90,4096,3,0.98845266,0.99310345,0.98845266,0.99310345
0,uniform,90,5120,0,0.88683603,0.98965517,0.88683603,0.98965517
0,uniform,90,5120,1,0.99538106,0.81034483,0.99538106,0.81034483
0,uniform,90,5120,2,0.78060046,0.85172414,0.78060046,0.85172414
0,uniform,90,5120,3,0.99307159,0.99310345,0.99307159,0.99310345
0,uniform,90,6144,0,0.88683603,0.98275862,0.88683603,0.98275862
0,uniform,90,6144,1,0.99076212,0.75862069,0.99076212,0.75862069
0,uniform,90,6144,2,0.77136259,0.85172414,0.77136259,0.85172414
0,uniform,90,6144,3,0.99076212,0.99655172,0.99076212,0.99655172
0,uniform,90,7168,0,0.8891455,0.9862069,0.8891455,0.9862069
0,uniform,90,7168,1,0.99076212,0.88275862,0.99076212,0.88275862
0,uniform,90,7168,2,0.79214781,0.84482759,0.79214781,0.84482759
0,uniform,90,7168,3,0.98614319,0.99310345,0.98614319,0.99310345
0,uniform,90,8192,0,0.88683603,0.98965517,0.88683603,0.98965517
0,uniform,90,8192,1,0.98845266,0.78965517,0.98845266,0.78965517
0,uniform,90,8192,2,0.78290993,0.85517241,0.78290993,0.85517241
0,uniform,90,8192,3,0.98845266,0.99655172,0.98845266,0.99655172
0,uniform,95,512,0,0.86605081,0.9862069,0.86605081,0.9862069
0,uniform,95,512,1,0.96535797,0.84827586,0.96535797,0.84827586
0,uniform,95,512,2,0.7551963,0.82758621,0.7551963,0.82758621
0,uniform,95,512,3,0.95612009,0.98275862,0.95612009,0.98275862
0,uniform,95,1024,0,0.84988453,0.97586207,0.84988453,0.97586207
0,uniform,95,1024,1,0.97228637,0.81724138,0.97228637,0.81724138
0,uniform,95,1024,2,0.76905312,0.84482759,0.76905312,0.84482759
0,uniform,95,1024,3,0.97459584,0.98965517,0.97459584,0.98965517
0,uniform,95,1536,0,0.8960739,0.9862069,0.8960739,0.9862069
0,uniform,95,1536,1,0.99769053,0.94137931,0.99769053,0.94137931
0,uniform,95,1536,2,0.80600462,0.84827586,0.80600462,0.84827586
0,uniform,95,1536,3,0.98383372,0.98275862,0.98383372,0.98275862
0,uniform,95,2048,0,0.8891455,0.9862069,0.8891455,0.9862069
0,uniform,95,2048,1,0.99307159,0.90344828,0.99307159,0.90344828
0,uniform,95,2048,2,0.81062356,0.84482759,0.81062356,0.84482759
0,uniform,95,2048,3,0.98845266,0.99655172,0.98845266,0.99655172
0,uniform,95,3072,0,0.84526559,0.9862069,0.84526559,0.9862069
0,uniform,95,3072,1,0.98845266,0.96551724,0.98845266,0.96551724
0,uniform,95,3072,2,0.80138568,0.85172414,0.80138568,0.85172414
0,uniform,95,3072,3,0.97459584,0.9862069,0.97459584,0.9862069
0,uniform,95,4096,0,0.85681293,0.9862069,0.85681293,0.9862069
0,uniform,95,4096,1,0.99307159,0.94827586,0.99307159,0.94827586
0,uniform,95,4096,2,0.79445727,0.85172414,0.79445727,0.85172414
0,uniform,95,4096,3,0.98152425,0.99310345,0.98152425,0.99310345
0,uniform,95,5120,0,0.88221709,0.99310345,0.88221709,0.99310345
0,uniform,95,5120,1,0.99769053,0.9,0.99769053,0.9
0,uniform,95,5120,2,0.78752887,0.85517241,0.78752887,0.85517241
0,uniform,95,5120,3,0.99076212,0.99655172,0.99076212,0.99655172
0,uniform,95,6144,0,0.89145497,0.98275862,0.89145497,0.98275862
0,uniform,95,6144,1,0.99538106,0.94827586,0.99538106,0.94827586
0,uniform,95,6144,2,0.78752887,0.85172414,0.78752887,0.85172414
0,uniform,95,6144,3,0.97690531,0.98965517,0.97690531,0.98965517
0,uniform,95,7168,0,0.88452656,0.9862069,0.88452656,0.9862069
0,uniform,95,7168,1,0.99307159,0.94482759,0.99307159,0.94482759
0,uniform,95,7168,2,0.79445727,0.84482759,0.79445727,0.84482759
